image_name,class,class_index,original_labels
India_002322.jpg,Normal,0,"D44, D44"
India_002323.jpg,Normal,0,
India_002324.jpg,Normal,0,
India_002326.jpg,Normal,0,
India_002327.jpg,Normal,0,
India_002329.jpg,Normal,0,
India_002330.jpg,Crack,1,"D00, D20"
India_002331.jpg,Pothole,2,"D40, D40"
India_002332.jpg,Normal,0,
India_002333.jpg,Normal,0,
India_002334.jpg,Normal,0,
India_002336.jpg,Normal,0,
India_002337.jpg,Crack,1,D20
India_002339.jpg,Normal,0,
India_002340.jpg,Pothole,2,D40
India_002341.jpg,Both,3,"D40, D40, D20, D40"
India_002342.jpg,Pothole,2,"D40, D40"
India_002343.jpg,Normal,0,
India_002344.jpg,Crack,1,D20
India_002345.jpg,Pothole,2,D40
India_002347.jpg,Normal,0,
India_002348.jpg,Crack,1,"D00, D20"
India_002349.jpg,Crack,1,"D00, D00, D20"
India_002350.jpg,Normal,0,
India_002351.jpg,Normal,0,
India_002352.jpg,Crack,1,"D00, D20"
India_002354.jpg,Normal,0,
India_002356.jpg,Normal,0,
India_002357.jpg,Normal,0,
India_002358.jpg,Normal,0,
India_002360.jpg,Normal,0,
India_002361.jpg,Normal,0,
India_002363.jpg,Both,3,"D00, D00, D40"
India_002364.jpg,Crack,1,D20
India_002366.jpg,Crack,1,"D20, D00"
India_002368.jpg,Crack,1,D20
India_002369.jpg,Normal,0,D44
India_002371.jpg,Pothole,2,D40
India_002372.jpg,Crack,1,D00
India_002373.jpg,Normal,0,
India_002376.jpg,Pothole,2,"D40, D40, D40, D40"
India_002378.jpg,Crack,1,"D44, D20"
India_002379.jpg,Crack,1,"D00, D44, D20"
India_002380.jpg,Normal,0,
India_002381.jpg,Normal,0,
India_002383.jpg,Normal,0,
India_002384.jpg,Normal,0,"D44, D44"
India_002385.jpg,Both,3,"D00, D40"
India_002386.jpg,Crack,1,"D20, D20"
India_002387.jpg,Normal,0,
India_002388.jpg,Normal,0,
India_002390.jpg,Pothole,2,"D40, D40"
India_002392.jpg,Normal,0,D44
India_002393.jpg,Normal,0,
India_002394.jpg,Normal,0,
India_002395.jpg,Pothole,2,"D40, D40, D40"
India_002396.jpg,Crack,1,"D01, D01, D01, D01, D11, D01, D01"
India_002397.jpg,Normal,0,
India_002398.jpg,Crack,1,"D20, D00"
India_002400.jpg,Crack,1,"D00, D00"
India_002401.jpg,Normal,0,
India_002402.jpg,Normal,0,
India_002404.jpg,Both,3,"D40, D40, D40, D40, D00, D20, D40, D10"
India_002405.jpg,Both,3,"D20, D40"
India_002406.jpg,Normal,0,
India_002407.jpg,Normal,0,
India_002409.jpg,Normal,0,D44
India_002410.jpg,Pothole,2,D40
India_002411.jpg,Both,3,"D40, D20"
India_002412.jpg,Normal,0,
India_002413.jpg,Normal,0,
India_002416.jpg,Normal,0,
India_002417.jpg,Normal,0,
India_002418.jpg,Normal,0,
India_002419.jpg,Both,3,"D00, D40, D40, D40, D40, D40"
India_002421.jpg,Normal,0,
India_002426.jpg,Pothole,2,"D40, D40, D40"
India_002428.jpg,Both,3,"D20, D00, D40"
India_002429.jpg,Pothole,2,"D40, D40"
India_002431.jpg,Normal,0,
India_002432.jpg,Normal,0,
India_002433.jpg,Normal,0,
India_002434.jpg,Normal,0,
India_002435.jpg,Normal,0,
India_002436.jpg,Normal,0,
India_002437.jpg,Crack,1,"D20, D00"
India_002438.jpg,Normal,0,
India_002439.jpg,Normal,0,
India_002443.jpg,Normal,0,
India_002447.jpg,Both,3,"D00, D40"
India_002448.jpg,Normal,0,
India_002449.jpg,Crack,1,"D20, D20"
India_002450.jpg,Crack,1,"D20, D20, D00"
India_002451.jpg,Normal,0,
India_002455.jpg,Crack,1,"D44, D20, D20"
India_002456.jpg,Normal,0,
India_002459.jpg,Pothole,2,D40
India_002461.jpg,Normal,0,
India_002462.jpg,Normal,0,
India_002463.jpg,Normal,0,
India_002464.jpg,Crack,1,"D20, D44, D44"
India_002465.jpg,Normal,0,
India_002466.jpg,Crack,1,D00
India_002467.jpg,Normal,0,
India_002469.jpg,Normal,0,
India_002470.jpg,Crack,1,"D00, D00"
India_002471.jpg,Normal,0,
India_002472.jpg,Normal,0,D44
India_002473.jpg,Normal,0,
India_002474.jpg,Normal,0,
India_002475.jpg,Normal,0,
India_002478.jpg,Normal,0,
India_002480.jpg,Crack,1,"D00, D20"
India_002481.jpg,Normal,0,
India_002482.jpg,Normal,0,
India_002483.jpg,Normal,0,
India_002484.jpg,Normal,0,
India_002485.jpg,Normal,0,
India_002486.jpg,Normal,0,
India_002487.jpg,Both,3,"D40, D40, D40, D00, D20, D40"
India_002488.jpg,Normal,0,
India_002490.jpg,Normal,0,
India_002492.jpg,Normal,0,D44
India_002493.jpg,Normal,0,"D44, D44"
India_002494.jpg,Crack,1,D20
India_002496.jpg,Both,3,"D20, D40, D40"
India_002497.jpg,Both,3,"D40, D20"
India_002498.jpg,Pothole,2,"D44, D40, D40, D40"
India_002499.jpg,Both,3,"D40, D40, D40, D20"
India_002500.jpg,Normal,0,
India_002502.jpg,Normal,0,
India_002503.jpg,Crack,1,"D00, D10, D10, D00"
India_002504.jpg,Normal,0,
India_002505.jpg,Normal,0,
India_002506.jpg,Normal,0,
India_002507.jpg,Normal,0,
India_002508.jpg,Crack,1,D00
India_002509.jpg,Both,3,"D40, D00, D20, D20, D20"
India_002510.jpg,Normal,0,
India_002512.jpg,Crack,1,D20
India_002515.jpg,Normal,0,
India_002516.jpg,Pothole,2,D40
India_002517.jpg,Normal,0,
India_002519.jpg,Normal,0,
India_002520.jpg,Normal,0,
India_002521.jpg,Crack,1,"D44, D44, D01, D01"
India_002522.jpg,Crack,1,"D20, D00, D00"
India_002523.jpg,Pothole,2,"D40, D40, D40"
India_002524.jpg,Normal,0,
India_002525.jpg,Normal,0,
India_002527.jpg,Normal,0,
India_002528.jpg,Normal,0,
India_002530.jpg,Normal,0,
India_002532.jpg,Normal,0,
India_002533.jpg,Normal,0,
India_002534.jpg,Normal,0,
India_002535.jpg,Normal,0,
India_002536.jpg,Normal,0,
India_002537.jpg,Normal,0,
India_002538.jpg,Normal,0,
India_002539.jpg,Normal,0,
India_002540.jpg,Normal,0,
India_002541.jpg,Normal,0,
India_002543.jpg,Normal,0,
India_002544.jpg,Crack,1,D20
India_002546.jpg,Normal,0,
India_002547.jpg,Normal,0,
India_002548.jpg,Normal,0,
India_002549.jpg,Pothole,2,"D40, D40"
India_002550.jpg,Both,3,"D40, D40, D20"
India_002551.jpg,Crack,1,"D20, D00"
India_002552.jpg,Normal,0,
India_002553.jpg,Both,3,"D20, D40"
India_002554.jpg,Normal,0,
India_002555.jpg,Normal,0,
India_002556.jpg,Crack,1,"D10, D00"
India_002557.jpg,Crack,1,"D00, D00, D00"
India_002558.jpg,Crack,1,"D20, D20"
India_002560.jpg,Normal,0,
India_002562.jpg,Pothole,2,"D40, D40, D40, D40, D40"
India_002563.jpg,Pothole,2,"D40, D40"
India_002564.jpg,Normal,0,
India_002565.jpg,Crack,1,D20
India_002566.jpg,Crack,1,"D20, D00"
India_002567.jpg,Pothole,2,D40
India_002569.jpg,Normal,0,
India_002570.jpg,Pothole,2,D40
India_002572.jpg,Normal,0,
India_002573.jpg,Pothole,2,"D44, D40"
India_002574.jpg,Normal,0,
India_002575.jpg,Normal,0,
India_002576.jpg,Crack,1,"D00, D20, D20, D00"
India_002578.jpg,Normal,0,"D44, D44"
India_002579.jpg,Normal,0,
India_002580.jpg,Normal,0,
India_002581.jpg,Normal,0,
India_002582.jpg,Crack,1,D20
India_002583.jpg,Normal,0,
India_002585.jpg,Pothole,2,D40
India_002586.jpg,Normal,0,
India_002587.jpg,Normal,0,
India_002588.jpg,Crack,1,D01
India_002589.jpg,Normal,0,"D44, D44"
India_002590.jpg,Normal,0,D44
India_002591.jpg,Pothole,2,D40
India_002592.jpg,Crack,1,D20
India_002593.jpg,Pothole,2,D40
India_002594.jpg,Both,3,"D40, D20, D20"
India_002595.jpg,Normal,0,
India_002596.jpg,Normal,0,D44
India_002598.jpg,Normal,0,
India_002600.jpg,Normal,0,
India_002602.jpg,Normal,0,
India_002603.jpg,Normal,0,
India_002604.jpg,Normal,0,
India_002605.jpg,Crack,1,D20
India_002606.jpg,Normal,0,
India_002607.jpg,Normal,0,
India_002608.jpg,Pothole,2,"D40, D40, D40, D40"
India_002609.jpg,Normal,0,
India_002610.jpg,Normal,0,
India_002611.jpg,Crack,1,"D20, D00, D00"
India_002612.jpg,Normal,0,
India_002613.jpg,Normal,0,
India_002614.jpg,Crack,1,"D20, D00"
India_002615.jpg,Normal,0,
India_002616.jpg,Crack,1,"D20, D00"
India_002617.jpg,Normal,0,
India_002618.jpg,Crack,1,"D00, D44"
India_002619.jpg,Normal,0,D44
India_002620.jpg,Normal,0,D44
India_002621.jpg,Normal,0,
India_002622.jpg,Normal,0,
India_002623.jpg,Normal,0,
India_002624.jpg,Normal,0,
India_002625.jpg,Normal,0,
India_002628.jpg,Normal,0,
India_002629.jpg,Crack,1,D00
India_002631.jpg,Normal,0,
India_002632.jpg,Normal,0,
India_002636.jpg,Normal,0,
India_002637.jpg,Normal,0,
India_002638.jpg,Normal,0,
India_002640.jpg,Normal,0,
India_002642.jpg,Both,3,"D40, D00, D00"
India_002643.jpg,Normal,0,
India_002644.jpg,Crack,1,"D20, D00"
India_002645.jpg,Normal,0,
India_002646.jpg,Crack,1,"D00, D00, D00, D10, D20"
India_002647.jpg,Normal,0,D44
India_002648.jpg,Normal,0,
India_002652.jpg,Crack,1,"D20, D00"
India_002653.jpg,Normal,0,
India_002654.jpg,Normal,0,
India_002655.jpg,Normal,0,D44
India_002656.jpg,Crack,1,D00
India_002657.jpg,Normal,0,
India_002658.jpg,Pothole,2,D40
India_002659.jpg,Normal,0,
India_002662.jpg,Normal,0,D44
India_002664.jpg,Pothole,2,D40
India_002665.jpg,Pothole,2,D40
India_002666.jpg,Crack,1,"D43, D20"
India_002667.jpg,Pothole,2,D40
India_002668.jpg,Crack,1,"D00, D20"
India_002670.jpg,Normal,0,
India_002671.jpg,Normal,0,
India_002672.jpg,Normal,0,
India_002673.jpg,Pothole,2,D40
India_002674.jpg,Normal,0,
India_002675.jpg,Normal,0,
India_002676.jpg,Normal,0,
India_002678.jpg,Both,3,"D00, D40"
India_002679.jpg,Pothole,2,"D40, D40"
India_002680.jpg,Normal,0,
India_002681.jpg,Both,3,"D40, D40, D00"
India_002685.jpg,Pothole,2,D40
India_002686.jpg,Normal,0,"D44, D44"
India_002689.jpg,Crack,1,D20
India_002690.jpg,Normal,0,
India_002692.jpg,Normal,0,
India_002693.jpg,Normal,0,
India_002695.jpg,Normal,0,
India_002696.jpg,Both,3,"D40, D40, D00, D00, D00, D20"
India_002697.jpg,Normal,0,D43
India_002698.jpg,Normal,0,
India_002699.jpg,Normal,0,
India_002700.jpg,Crack,1,"D00, D20"
India_002702.jpg,Both,3,"D40, D20"
India_002703.jpg,Crack,1,D00
India_002704.jpg,Normal,0,
India_002705.jpg,Crack,1,D00
India_002706.jpg,Normal,0,
India_002708.jpg,Both,3,"D40, D00, D40"
India_002710.jpg,Crack,1,"D00, D00, D00"
India_002711.jpg,Normal,0,
India_002712.jpg,Normal,0,
India_002713.jpg,Both,3,"D20, D40"
India_002714.jpg,Both,3,"D40, D20, D00"
India_002716.jpg,Crack,1,D00
India_002717.jpg,Crack,1,"D20, D00, D00"
India_002718.jpg,Normal,0,
India_002720.jpg,Normal,0,
India_002722.jpg,Normal,0,
India_002723.jpg,Crack,1,D00
India_002724.jpg,Normal,0,
India_002725.jpg,Crack,1,"D00, D00"
India_002726.jpg,Crack,1,"D00, D00"
India_002727.jpg,Normal,0,
India_002729.jpg,Crack,1,D20
India_002730.jpg,Crack,1,D20
India_002732.jpg,Normal,0,
India_002734.jpg,Normal,0,
India_002735.jpg,Pothole,2,D40
India_002736.jpg,Normal,0,
India_002737.jpg,Crack,1,D00
India_002739.jpg,Crack,1,D00
India_002741.jpg,Normal,0,
India_002742.jpg,Normal,0,
India_002743.jpg,Normal,0,
India_002745.jpg,Both,3,"D40, D40, D20, D00"
India_002746.jpg,Normal,0,
India_002747.jpg,Normal,0,
India_002748.jpg,Normal,0,
India_002749.jpg,Crack,1,"D20, D44"
India_002750.jpg,Normal,0,
India_002751.jpg,Normal,0,D44
India_002752.jpg,Normal,0,D44
India_002753.jpg,Normal,0,
India_002754.jpg,Normal,0,
India_002755.jpg,Normal,0,
India_002756.jpg,Normal,0,
India_002757.jpg,Both,3,"D40, D40, D40, D00"
India_002759.jpg,Pothole,2,D40
India_002763.jpg,Normal,0,
India_002765.jpg,Normal,0,
India_002766.jpg,Normal,0,
India_002767.jpg,Normal,0,
India_002768.jpg,Normal,0,
India_002770.jpg,Normal,0,
India_002771.jpg,Pothole,2,D40
India_002772.jpg,Both,3,"D40, D40, D00, D00, D40"
India_002774.jpg,Normal,0,
India_002775.jpg,Both,3,"D40, D40, D00, D00"
India_002776.jpg,Normal,0,
India_002777.jpg,Both,3,"D20, D40"
India_002780.jpg,Normal,0,"D44, D44, D44"
India_002781.jpg,Normal,0,
India_002782.jpg,Normal,0,D44
India_002784.jpg,Both,3,"D40, D40, D40, D40, D40, D00, D20"
India_002786.jpg,Normal,0,
India_002787.jpg,Crack,1,"D44, D20"
India_002788.jpg,Normal,0,D44
India_002789.jpg,Normal,0,
India_002790.jpg,Pothole,2,"D40, D40"
India_002792.jpg,Normal,0,
India_002793.jpg,Both,3,"D40, D40, D40, D40, D40, D40, D40, D20, D40, D20, D20, D40, D00"
India_002795.jpg,Both,3,"D40, D40, D40, D20"
India_002796.jpg,Normal,0,
India_002797.jpg,Normal,0,
India_002798.jpg,Normal,0,
India_002799.jpg,Normal,0,
India_002801.jpg,Normal,0,D44
India_002803.jpg,Normal,0,
India_002804.jpg,Both,3,"D00, D40, D20"
India_002806.jpg,Normal,0,
India_002808.jpg,Normal,0,
India_002810.jpg,Pothole,2,D40
India_002811.jpg,Normal,0,
India_002813.jpg,Normal,0,
India_002815.jpg,Crack,1,D20
India_002816.jpg,Normal,0,
India_002817.jpg,Normal,0,D44
India_002818.jpg,Both,3,"D00, D40"
India_002819.jpg,Normal,0,D44
India_002820.jpg,Normal,0,
India_002821.jpg,Crack,1,"D44, D00, D20"
India_002822.jpg,Normal,0,
India_002823.jpg,Normal,0,
India_002824.jpg,Normal,0,
India_002825.jpg,Normal,0,
India_002827.jpg,Normal,0,
India_002828.jpg,Normal,0,
India_002829.jpg,Normal,0,
India_002832.jpg,Pothole,2,"D40, D40"
India_002834.jpg,Normal,0,
India_002835.jpg,Normal,0,D44
India_002836.jpg,Normal,0,
India_002837.jpg,Normal,0,
India_002838.jpg,Normal,0,
India_002839.jpg,Crack,1,D20
India_002840.jpg,Normal,0,D44
India_002841.jpg,Normal,0,
India_002842.jpg,Normal,0,
India_002843.jpg,Both,3,"D20, D40"
India_002844.jpg,Normal,0,
India_002845.jpg,Normal,0,
India_002846.jpg,Pothole,2,D40
India_002847.jpg,Crack,1,"D00, D00"
India_002849.jpg,Crack,1,"D20, D43"
India_002850.jpg,Normal,0,
India_002851.jpg,Crack,1,D01
India_002852.jpg,Normal,0,
India_002853.jpg,Normal,0,
India_002854.jpg,Pothole,2,D40
India_002855.jpg,Normal,0,
India_002856.jpg,Normal,0,
India_002858.jpg,Crack,1,"D00, D20, D20"
India_002859.jpg,Normal,0,
India_002860.jpg,Pothole,2,"D44, D40, D44"
India_002862.jpg,Normal,0,
India_002863.jpg,Normal,0,
India_002864.jpg,Normal,0,
India_002865.jpg,Normal,0,
India_002867.jpg,Normal,0,
India_002868.jpg,Normal,0,
India_002869.jpg,Normal,0,
India_002870.jpg,Normal,0,
India_002871.jpg,Pothole,2,"D40, D40, D40"
India_002873.jpg,Crack,1,"D20, D00"
India_002875.jpg,Both,3,"D40, D20"
India_002877.jpg,Both,3,"D00, D00, D00, D40, D40"
India_002878.jpg,Normal,0,
India_002880.jpg,Both,3,"D00, D40, D44"
India_002881.jpg,Pothole,2,D40
India_002882.jpg,Normal,0,
India_002883.jpg,Normal,0,
India_002884.jpg,Crack,1,"D20, D20, D44"
India_002885.jpg,Normal,0,"D44, D44"
India_002886.jpg,Normal,0,
India_002889.jpg,Pothole,2,D40
India_002890.jpg,Normal,0,
India_002891.jpg,Normal,0,
India_002892.jpg,Crack,1,"D20, D44"
India_002893.jpg,Normal,0,
India_002894.jpg,Pothole,2,"D40, D40"
India_002895.jpg,Crack,1,"D20, D00, D00"
India_002896.jpg,Normal,0,D44
India_002898.jpg,Normal,0,
India_002899.jpg,Normal,0,
India_002900.jpg,Crack,1,"D44, D20"
India_002901.jpg,Pothole,2,D40
India_002903.jpg,Both,3,"D00, D00, D40"
India_002904.jpg,Normal,0,
India_002905.jpg,Crack,1,D00
India_002906.jpg,Normal,0,
India_002907.jpg,Normal,0,
India_002909.jpg,Normal,0,D44
India_002910.jpg,Normal,0,
India_002912.jpg,Normal,0,
India_002913.jpg,Normal,0,
India_002914.jpg,Pothole,2,"D40, D40"
India_002915.jpg,Normal,0,
India_002916.jpg,Normal,0,
India_002917.jpg,Normal,0,
India_002919.jpg,Normal,0,
India_002921.jpg,Pothole,2,D40
India_002922.jpg,Normal,0,
India_002923.jpg,Normal,0,
India_002924.jpg,Both,3,"D40, D00, D40, D40, D40"
India_002925.jpg,Both,3,"D00, D00, D40"
India_002926.jpg,Normal,0,
India_002930.jpg,Normal,0,
India_002931.jpg,Normal,0,
India_002932.jpg,Crack,1,"D44, D00"
India_002934.jpg,Crack,1,"D20, D20"
India_002935.jpg,Normal,0,
India_002936.jpg,Crack,1,"D20, D44"
India_002937.jpg,Normal,0,
India_002938.jpg,Normal,0,
India_002939.jpg,Both,3,"D40, D00, D00, D40"
India_002941.jpg,Normal,0,
India_002942.jpg,Normal,0,
India_002943.jpg,Normal,0,
India_002944.jpg,Normal,0,
India_002945.jpg,Pothole,2,"D40, D40, D40, D40, D40"
India_002946.jpg,Both,3,"D20, D20, D40"
India_002947.jpg,Normal,0,
India_002948.jpg,Pothole,2,D40
India_002949.jpg,Crack,1,D20
India_002950.jpg,Normal,0,
India_002953.jpg,Normal,0,
India_002954.jpg,Both,3,"D00, D40, D40, D20"
India_002955.jpg,Normal,0,
India_002956.jpg,Pothole,2,D40
India_002957.jpg,Normal,0,
India_002958.jpg,Normal,0,
India_002960.jpg,Both,3,"D40, D40, D00, D00"
India_002961.jpg,Crack,1,"D00, D00"
India_002962.jpg,Normal,0,
India_002963.jpg,Normal,0,
India_002965.jpg,Crack,1,D20
India_002966.jpg,Normal,0,
India_002967.jpg,Crack,1,"D20, D44"
India_002968.jpg,Both,3,"D40, D00, D20"
India_002969.jpg,Normal,0,
India_002970.jpg,Crack,1,"D00, D20"
India_002971.jpg,Normal,0,
India_002972.jpg,Both,3,"D40, D40, D40, D40, D40, D40, D00"
India_002973.jpg,Both,3,"D20, D40, D40"
India_002974.jpg,Normal,0,
India_002975.jpg,Normal,0,
India_002976.jpg,Pothole,2,D40
India_002978.jpg,Both,3,"D40, D00"
India_002979.jpg,Normal,0,
India_002980.jpg,Normal,0,
India_002981.jpg,Crack,1,"D20, D00"
India_002983.jpg,Normal,0,
India_002984.jpg,Crack,1,"D44, D00, D00, D20"
India_002985.jpg,Crack,1,D00
India_002987.jpg,Normal,0,
India_002989.jpg,Normal,0,
India_002991.jpg,Crack,1,"D43, D20"
India_002992.jpg,Normal,0,
India_002993.jpg,Normal,0,
India_002994.jpg,Pothole,2,D40
India_002995.jpg,Both,3,"D40, D00, D44, D44, D20"
India_002997.jpg,Normal,0,
India_002998.jpg,Crack,1,D01
India_003000.jpg,Normal,0,
India_003001.jpg,Normal,0,D44
India_003002.jpg,Crack,1,D20
India_003004.jpg,Normal,0,D44
India_003006.jpg,Both,3,"D40, D20"
India_003007.jpg,Crack,1,"D20, D20"
India_003010.jpg,Normal,0,
India_003011.jpg,Both,3,"D20, D40"
India_003012.jpg,Normal,0,
India_003013.jpg,Pothole,2,"D40, D40, D40, D40, D40, D40, D40, D40"
India_003014.jpg,Crack,1,D20
India_003015.jpg,Normal,0,D44
India_003016.jpg,Crack,1,D20
India_003017.jpg,Pothole,2,D40
India_003018.jpg,Both,3,"D20, D00, D40, D40"
India_003020.jpg,Normal,0,
India_003021.jpg,Normal,0,
India_003023.jpg,Normal,0,"D50, D44"
India_003027.jpg,Normal,0,
India_003028.jpg,Pothole,2,"D40, D40, D40"
India_003029.jpg,Pothole,2,D40
India_003030.jpg,Normal,0,
India_003032.jpg,Normal,0,
India_003033.jpg,Both,3,"D00, D40"
India_003034.jpg,Crack,1,"D44, D20"
India_003035.jpg,Normal,0,
India_003036.jpg,Crack,1,D00
India_003039.jpg,Crack,1,D20
India_003041.jpg,Normal,0,
India_003042.jpg,Both,3,"D20, D40"
India_003043.jpg,Normal,0,
India_003044.jpg,Normal,0,
India_003045.jpg,Crack,1,"D20, D00"
India_003046.jpg,Normal,0,
India_003047.jpg,Normal,0,
India_003048.jpg,Pothole,2,D40
India_003049.jpg,Crack,1,"D20, D20, D20"
India_003051.jpg,Pothole,2,"D40, D40"
India_003052.jpg,Crack,1,D20
India_003054.jpg,Crack,1,"D20, D20"
India_003055.jpg,Crack,1,"D00, D20"
India_003056.jpg,Pothole,2,"D40, D40, D40, D40, D40, D40"
India_003057.jpg,Pothole,2,"D40, D40"
India_003058.jpg,Normal,0,
India_003059.jpg,Normal,0,
India_003060.jpg,Normal,0,
India_003062.jpg,Crack,1,"D00, D20"
India_003063.jpg,Pothole,2,D40
India_003064.jpg,Normal,0,
India_003065.jpg,Both,3,"D01, D40, D01"
India_003066.jpg,Normal,0,
India_003068.jpg,Normal,0,
India_003069.jpg,Normal,0,D50
India_003070.jpg,Normal,0,
India_003071.jpg,Crack,1,"D00, D00"
India_003072.jpg,Normal,0,
India_003073.jpg,Normal,0,
India_003074.jpg,Normal,0,
India_003075.jpg,Crack,1,"D44, D20"
India_003076.jpg,Normal,0,D44
India_003077.jpg,Normal,0,
India_003078.jpg,Normal,0,D44
India_003079.jpg,Pothole,2,"D40, D40"
India_003080.jpg,Normal,0,
India_003081.jpg,Crack,1,"D00, D00, D00"
India_003082.jpg,Normal,0,
India_003083.jpg,Both,3,"D20, D20, D00, D40, D40"
India_003084.jpg,Normal,0,
India_003085.jpg,Both,3,"D00, D40, D00"
India_003086.jpg,Crack,1,"D00, D10"
India_003087.jpg,Both,3,"D44, D40, D20"
India_003088.jpg,Normal,0,
India_003090.jpg,Crack,1,"D44, D20"
India_003091.jpg,Normal,0,D44
India_003092.jpg,Normal,0,
India_003093.jpg,Crack,1,"D20, D00, D00, D00, D20"
India_003094.jpg,Crack,1,D01
India_003096.jpg,Pothole,2,D40
India_003097.jpg,Normal,0,
India_003098.jpg,Normal,0,
India_003100.jpg,Both,3,"D40, D40, D40, D40, D00"
India_003101.jpg,Normal,0,
India_003102.jpg,Both,3,"D00, D20, D40, D40, D40, D40, D40, D40, D40"
India_003103.jpg,Pothole,2,"D40, D40, D40, D40, D40"
India_003106.jpg,Normal,0,
India_003107.jpg,Normal,0,
India_003110.jpg,Both,3,"D00, D20, D20, D40"
India_003111.jpg,Crack,1,"D20, D20"
India_003112.jpg,Normal,0,
India_003113.jpg,Normal,0,
India_003114.jpg,Normal,0,
India_003115.jpg,Crack,1,"D00, D00"
India_003116.jpg,Crack,1,"D10, D00"
India_003117.jpg,Normal,0,
India_003118.jpg,Pothole,2,"D40, D44"
India_003119.jpg,Crack,1,D20
India_003120.jpg,Pothole,2,"D40, D40, D44"
India_003121.jpg,Pothole,2,D40
India_003122.jpg,Normal,0,
India_003123.jpg,Normal,0,
India_003124.jpg,Normal,0,
India_003125.jpg,Both,3,"D20, D00, D40"
India_003126.jpg,Both,3,"D40, D00, D44"
India_003127.jpg,Normal,0,
India_003128.jpg,Normal,0,
India_003129.jpg,Normal,0,
India_003130.jpg,Normal,0,
India_003131.jpg,Normal,0,
India_003133.jpg,Normal,0,
India_003134.jpg,Normal,0,
India_003135.jpg,Normal,0,
India_003136.jpg,Normal,0,
India_003137.jpg,Normal,0,
India_003138.jpg,Crack,1,D20
India_003139.jpg,Normal,0,
India_003141.jpg,Normal,0,
India_003142.jpg,Normal,0,
India_003143.jpg,Pothole,2,"D40, D40"
India_003144.jpg,Normal,0,D44
India_003146.jpg,Crack,1,D11
India_003147.jpg,Normal,0,
India_003148.jpg,Crack,1,D00
India_003149.jpg,Normal,0,
India_003150.jpg,Both,3,"D00, D40, D40"
India_003151.jpg,Pothole,2,"D40, D44, D44"
India_003152.jpg,Both,3,"D00, D40, D40"
India_003153.jpg,Crack,1,"D20, D44, D44, D00"
India_003155.jpg,Crack,1,"D00, D00"
India_003156.jpg,Crack,1,D00
India_003158.jpg,Normal,0,
India_003159.jpg,Normal,0,
India_003160.jpg,Normal,0,
India_003161.jpg,Pothole,2,"D40, D40, D40"
India_003162.jpg,Normal,0,
India_003163.jpg,Crack,1,"D43, D20"
India_003164.jpg,Crack,1,"D20, D44"
India_003165.jpg,Normal,0,
India_003168.jpg,Both,3,"D40, D40, D20"
India_003169.jpg,Normal,0,
India_003170.jpg,Normal,0,
India_003171.jpg,Both,3,"D40, D00"
India_003172.jpg,Pothole,2,D40
India_003173.jpg,Normal,0,
India_003174.jpg,Normal,0,
India_003175.jpg,Normal,0,
India_003176.jpg,Normal,0,
India_003177.jpg,Both,3,"D01, D01, D01, D40"
India_003178.jpg,Crack,1,D00
India_003179.jpg,Normal,0,
India_003180.jpg,Normal,0,D44
India_003181.jpg,Crack,1,"D20, D44"
India_003182.jpg,Normal,0,
India_003183.jpg,Normal,0,
India_003184.jpg,Normal,0,
India_003185.jpg,Crack,1,"D44, D20"
India_003186.jpg,Pothole,2,"D40, D40"
India_003187.jpg,Normal,0,
India_003188.jpg,Normal,0,
India_003190.jpg,Normal,0,
India_003191.jpg,Pothole,2,D40
India_003192.jpg,Normal,0,
India_003193.jpg,Normal,0,
India_003195.jpg,Normal,0,D44
India_003196.jpg,Normal,0,
India_003197.jpg,Normal,0,
India_003198.jpg,Normal,0,
India_003199.jpg,Normal,0,
India_003200.jpg,Normal,0,D43
India_003201.jpg,Both,3,"D40, D00"
India_003203.jpg,Crack,1,"D00, D20"
India_003205.jpg,Crack,1,D20
India_003207.jpg,Normal,0,
India_003208.jpg,Normal,0,
India_003211.jpg,Normal,0,
India_003213.jpg,Normal,0,
India_003214.jpg,Both,3,"D00, D40"
India_003215.jpg,Crack,1,D00
India_003216.jpg,Normal,0,
India_003217.jpg,Both,3,"D40, D20"
India_003218.jpg,Normal,0,
India_003219.jpg,Normal,0,
India_003221.jpg,Crack,1,"D44, D11"
India_003224.jpg,Normal,0,
India_003225.jpg,Normal,0,
India_003228.jpg,Both,3,"D40, D40, D00"
India_003230.jpg,Normal,0,
India_003231.jpg,Pothole,2,"D40, D40, D40, D40"
India_003232.jpg,Normal,0,
India_003233.jpg,Normal,0,
India_003234.jpg,Normal,0,
India_003236.jpg,Crack,1,"D44, D20, D00"
India_003237.jpg,Normal,0,
India_003239.jpg,Pothole,2,D40
India_003240.jpg,Normal,0,D44
India_003242.jpg,Crack,1,D20
India_003243.jpg,Normal,0,D43
India_003244.jpg,Normal,0,
India_003245.jpg,Crack,1,D20
India_003246.jpg,Crack,1,D20
India_003247.jpg,Crack,1,"D00, D20"
India_003248.jpg,Normal,0,
India_003249.jpg,Normal,0,
India_003250.jpg,Normal,0,
India_003251.jpg,Pothole,2,"D40, D40"
India_003252.jpg,Normal,0,
India_003253.jpg,Crack,1,D00
India_003254.jpg,Normal,0,D44
India_003256.jpg,Crack,1,"D00, D00"
India_003257.jpg,Normal,0,
India_003259.jpg,Normal,0,
India_003260.jpg,Normal,0,
